Date,Year,Month,DayName,YearMonth,YearQuarter,YearWeek,WorkingDay,DaysFromNow,WeeksFromNow,MonthsFromNow,QuartersFromNow,YearsFromNow
2022-04-19 00:00:00.000,2022,​​​​​​​​Apr,​​​​Tue,2022 ​​​​​​​​Apr,2022Q2,202217,Y,-674,-96,-22,-7,-2
2022-04-26 00:00:00.000,2022,​​​​​​​​Apr,​​​​Tue,2022 ​​​​​​​​Apr,2022Q2,202218,Y,-667,-95,-22,-7,-2
2022-05-03 00:00:00.000,2022,​​​​​​​May,​​​​Tue,2022 ​​​​​​​May,2022Q2,202219,Y,-660,-94,-21,-7,-2
2022-05-10 00:00:00.000,2022,​​​​​​​May,​​​​Tue,2022 ​​​​​​​May,2022Q2,202220,Y,-653,-93,-21,-7,-2
2022-05-17 00:00:00.000,2022,​​​​​​​May,​​​​Tue,2022 ​​​​​​​May,2022Q2,202221,Y,-646,-92,-21,-7,-2
2022-05-24 00:00:00.000,2022,​​​​​​​May,​​​​Tue,2022 ​​​​​​​May,2022Q2,202222,Y,-639,-91,-21,-7,-2
2022-05-31 00:00:00.000,2022,​​​​​​​May,​​​​Tue,2022 ​​​​​​​May,2022Q2,202223,Y,-632,-90,-21,-7,-2
2022-06-07 00:00:00.000,2022,​​​​​​Jun,​​​​Tue,2022 ​​​​​​Jun,2022Q2,202224,Y,-625,-89,-20,-7,-2
2022-06-14 00:00:00.000,2022,​​​​​​Jun,​​​​Tue,2022 ​​​​​​Jun,2022Q2,202225,Y,-618,-88,-20,-7,-2
2022-06-21 00:00:00.000,2022,​​​​​​Jun,​​​​Tue,2022 ​​​​​​Jun,2022Q2,202226,Y,-611,-87,-20,-7,-2
2022-06-28 00:00:00.000,2022,​​​​​​Jun,​​​​Tue,2022 ​​​​​​Jun,2022Q2,202227,Y,-604,-86,-20,-7,-2
2022-07-05 00:00:00.000,2022,​​​​​Jul,​​​​Tue,2022 ​​​​​Jul,2022Q3,202228,Y,-597,-85,-19,-6,-2
2022-07-12 00:00:00.000,2022,​​​​​Jul,​​​​Tue,2022 ​​​​​Jul,2022Q3,202229,Y,-590,-84,-19,-6,-2
2022-07-19 00:00:00.000,2022,​​​​​Jul,​​​​Tue,2022 ​​​​​Jul,2022Q3,202230,Y,-583,-83,-19,-6,-2
2022-07-26 00:00:00.000,2022,​​​​​Jul,​​​​Tue,2022 ​​​​​Jul,2022Q3,202231,Y,-576,-82,-19,-6,-2
2022-08-02 00:00:00.000,2022,​​​​Aug,​​​​Tue,2022 ​​​​Aug,2022Q3,202232,Y,-569,-81,-18,-6,-2
2022-08-09 00:00:00.000,2022,​​​​Aug,​​​​Tue,2022 ​​​​Aug,2022Q3,202233,Y,-562,-80,-18,-6,-2
2022-08-16 00:00:00.000,2022,​​​​Aug,​​​​Tue,2022 ​​​​Aug,2022Q3,202234,Y,-555,-79,-18,-6,-2
2022-08-23 00:00:00.000,2022,​​​​Aug,​​​​Tue,2022 ​​​​Aug,2022Q3,202235,Y,-548,-78,-18,-6,-2
2022-08-30 00:00:00.000,2022,​​​​Aug,​​​​Tue,2022 ​​​​Aug,2022Q3,202236,Y,-541,-77,-18,-6,-2
2022-09-06 00:00:00.000,2022,​​​Sep,​​​​Tue,2022 ​​​Sep,2022Q3,202237,Y,-534,-76,-17,-6,-2
2022-09-13 00:00:00.000,2022,​​​Sep,​​​​Tue,2022 ​​​Sep,2022Q3,202238,Y,-527,-75,-17,-6,-2
2022-09-20 00:00:00.000,2022,​​​Sep,​​​​Tue,2022 ​​​Sep,2022Q3,202239,Y,-520,-74,-17,-6,-2
2022-09-27 00:00:00.000,2022,​​​Sep,​​​​Tue,2022 ​​​Sep,2022Q3,202240,Y,-513,-73,-17,-6,-2
2022-10-04 00:00:00.000,2022,​​Oct,​​​​Tue,2022 ​​Oct,2022Q4,202241,Y,-506,-72,-16,-5,-2
2022-10-11 00:00:00.000,2022,​​Oct,​​​​Tue,2022 ​​Oct,2022Q4,202242,Y,-499,-71,-16,-5,-2
2022-10-18 00:00:00.000,2022,​​Oct,​​​​Tue,2022 ​​Oct,2022Q4,202243,Y,-492,-70,-16,-5,-2
2022-10-25 00:00:00.000,2022,​​Oct,​​​​Tue,2022 ​​Oct,2022Q4,202244,Y,-485,-69,-16,-5,-2
2022-11-01 00:00:00.000,2022,​Nov,​​​​Tue,2022 ​Nov,2022Q4,202245,Y,-478,-68,-15,-5,-2
2022-11-08 00:00:00.000,2022,​Nov,​​​​Tue,2022 ​Nov,2022Q4,202246,Y,-471,-67,-15,-5,-2
2022-11-15 00:00:00.000,2022,​Nov,​​​​Tue,2022 ​Nov,2022Q4,202247,Y,-464,-66,-15,-5,-2
2022-11-22 00:00:00.000,2022,​Nov,​​​​Tue,2022 ​Nov,2022Q4,202248,Y,-457,-65,-15,-5,-2
2022-11-29 00:00:00.000,2022,​Nov,​​​​Tue,2022 ​Nov,2022Q4,202249,Y,-450,-64,-15,-5,-2
2022-12-06 00:00:00.000,2022,Dec,​​​​Tue,2022 Dec,2022Q4,202250,Y,-443,-63,-14,-5,-2
2022-12-13 00:00:00.000,2022,Dec,​​​​Tue,2022 Dec,2022Q4,202251,Y,-436,-62,-14,-5,-2
2022-12-20 00:00:00.000,2022,Dec,​​​​Tue,2022 Dec,2022Q4,202252,Y,-429,-61,-14,-5,-2
2022-12-27 00:00:00.000,2022,Dec,​​​​Tue,2022 Dec,2022Q4,202253,Y,-422,-60,-14,-5,-2
2023-01-03 00:00:00.000,2023,​​​​​​​​​​​Jan,​​​​Tue,2023 ​​​​​​​​​​​Jan,2023Q1,202301,Y,-415,-59,-13,-4,-1
2023-01-10 00:00:00.000,2023,​​​​​​​​​​​Jan,​​​​Tue,2023 ​​​​​​​​​​​Jan,2023Q1,202302,Y,-408,-58,-13,-4,-1
2023-01-17 00:00:00.000,2023,​​​​​​​​​​​Jan,​​​​Tue,2023 ​​​​​​​​​​​Jan,2023Q1,202303,Y,-401,-57,-13,-4,-1
2023-01-24 00:00:00.000,2023,​​​​​​​​​​​Jan,​​​​Tue,2023 ​​​​​​​​​​​Jan,2023Q1,202304,Y,-394,-56,-13,-4,-1
2023-01-31 00:00:00.000,2023,​​​​​​​​​​​Jan,​​​​Tue,2023 ​​​​​​​​​​​Jan,2023Q1,202305,Y,-387,-55,-13,-4,-1
2023-02-07 00:00:00.000,2023,​​​​​​​​​​Feb,​​​​Tue,2023 ​​​​​​​​​​Feb,2023Q1,202306,Y,-380,-54,-12,-4,-1
2023-02-14 00:00:00.000,2023,​​​​​​​​​​Feb,​​​​Tue,2023 ​​​​​​​​​​Feb,2023Q1,202307,Y,-373,-53,-12,-4,-1
2023-02-21 00:00:00.000,2023,​​​​​​​​​​Feb,​​​​Tue,2023 ​​​​​​​​​​Feb,2023Q1,202308,Y,-366,-52,-12,-4,-1
2023-02-28 00:00:00.000,2023,​​​​​​​​​​Feb,​​​​Tue,2023 ​​​​​​​​​​Feb,2023Q1,202309,Y,-359,-51,-12,-4,-1
2023-03-07 00:00:00.000,2023,​​​​​​​​​Mar,​​​​Tue,2023 ​​​​​​​​​Mar,2023Q1,202310,Y,-352,-50,-11,-4,-1
2023-03-14 00:00:00.000,2023,​​​​​​​​​Mar,​​​​Tue,2023 ​​​​​​​​​Mar,2023Q1,202311,Y,-345,-49,-11,-4,-1
2023-03-21 00:00:00.000,2023,​​​​​​​​​Mar,​​​​Tue,2023 ​​​​​​​​​Mar,2023Q1,202312,Y,-338,-48,-11,-4,-1
2023-03-28 00:00:00.000,2023,​​​​​​​​​Mar,​​​​Tue,2023 ​​​​​​​​​Mar,2023Q1,202313,Y,-331,-47,-11,-4,-1
2023-04-04 00:00:00.000,2023,​​​​​​​​Apr,​​​​Tue,2023 ​​​​​​​​Apr,2023Q2,202314,Y,-324,-46,-10,-3,-1
2023-04-11 00:00:00.000,2023,​​​​​​​​Apr,​​​​Tue,2023 ​​​​​​​​Apr,2023Q2,202315,Y,-317,-45,-10,-3,-1
2023-04-18 00:00:00.000,2023,​​​​​​​​Apr,​​​​Tue,2023 ​​​​​​​​Apr,2023Q2,202316,Y,-310,-44,-10,-3,-1
2023-04-25 00:00:00.000,2023,​​​​​​​​Apr,​​​​Tue,2023 ​​​​​​​​Apr,2023Q2,202317,Y,-303,-43,-10,-3,-1
2023-05-02 00:00:00.000,2023,​​​​​​​May,​​​​Tue,2023 ​​​​​​​May,2023Q2,202318,Y,-296,-42,-9,-3,-1
2023-05-09 00:00:00.000,2023,​​​​​​​May,​​​​Tue,2023 ​​​​​​​May,2023Q2,202319,Y,-289,-41,-9,-3,-1
2023-05-16 00:00:00.000,2023,​​​​​​​May,​​​​Tue,2023 ​​​​​​​May,2023Q2,202320,Y,-282,-40,-9,-3,-1
2023-05-23 00:00:00.000,2023,​​​​​​​May,​​​​Tue,2023 ​​​​​​​May,2023Q2,202321,Y,-275,-39,-9,-3,-1
2023-05-30 00:00:00.000,2023,​​​​​​​May,​​​​Tue,2023 ​​​​​​​May,2023Q2,202322,Y,-268,-38,-9,-3,-1
2023-06-06 00:00:00.000,2023,​​​​​​Jun,​​​​Tue,2023 ​​​​​​Jun,2023Q2,202323,Y,-261,-37,-8,-3,-1
2023-06-13 00:00:00.000,2023,​​​​​​Jun,​​​​Tue,2023 ​​​​​​Jun,2023Q2,202324,Y,-254,-36,-8,-3,-1
2023-06-20 00:00:00.000,2023,​​​​​​Jun,​​​​Tue,2023 ​​​​​​Jun,2023Q2,202325,Y,-247,-35,-8,-3,-1
2023-06-27 00:00:00.000,2023,​​​​​​Jun,​​​​Tue,2023 ​​​​​​Jun,2023Q2,202326,Y,-240,-34,-8,-3,-1
2023-07-04 00:00:00.000,2023,​​​​​Jul,​​​​Tue,2023 ​​​​​Jul,2023Q3,202327,Y,-233,-33,-7,-2,-1
2023-07-11 00:00:00.000,2023,​​​​​Jul,​​​​Tue,2023 ​​​​​Jul,2023Q3,202328,Y,-226,-32,-7,-2,-1
2023-07-18 00:00:00.000,2023,​​​​​Jul,​​​​Tue,2023 ​​​​​Jul,2023Q3,202329,Y,-219,-31,-7,-2,-1
2023-07-25 00:00:00.000,2023,​​​​​Jul,​​​​Tue,2023 ​​​​​Jul,2023Q3,202330,Y,-212,-30,-7,-2,-1
2023-08-01 00:00:00.000,2023,​​​​Aug,​​​​Tue,2023 ​​​​Aug,2023Q3,202331,Y,-205,-29,-6,-2,-1
2023-08-08 00:00:00.000,2023,​​​​Aug,​​​​Tue,2023 ​​​​Aug,2023Q3,202332,Y,-198,-28,-6,-2,-1
2023-08-15 00:00:00.000,2023,​​​​Aug,​​​​Tue,2023 ​​​​Aug,2023Q3,202333,Y,-191,-27,-6,-2,-1
2023-08-22 00:00:00.000,2023,​​​​Aug,​​​​Tue,2023 ​​​​Aug,2023Q3,202334,Y,-184,-26,-6,-2,-1
2023-08-29 00:00:00.000,2023,​​​​Aug,​​​​Tue,2023 ​​​​Aug,2023Q3,202335,Y,-177,-25,-6,-2,-1
2023-09-05 00:00:00.000,2023,​​​Sep,​​​​Tue,2023 ​​​Sep,2023Q3,202336,Y,-170,-24,-5,-2,-1
2023-09-12 00:00:00.000,2023,​​​Sep,​​​​Tue,2023 ​​​Sep,2023Q3,202337,Y,-163,-23,-5,-2,-1
2023-09-19 00:00:00.000,2023,​​​Sep,​​​​Tue,2023 ​​​Sep,2023Q3,202338,Y,-156,-22,-5,-2,-1
2023-09-26 00:00:00.000,2023,​​​Sep,​​​​Tue,2023 ​​​Sep,2023Q3,202339,Y,-149,-21,-5,-2,-1
2023-10-03 00:00:00.000,2023,​​Oct,​​​​Tue,2023 ​​Oct,2023Q4,202340,Y,-142,-20,-4,-1,-1
2023-10-10 00:00:00.000,2023,​​Oct,​​​​Tue,2023 ​​Oct,2023Q4,202341,Y,-135,-19,-4,-1,-1
2023-10-17 00:00:00.000,2023,​​Oct,​​​​Tue,2023 ​​Oct,2023Q4,202342,Y,-128,-18,-4,-1,-1
2023-10-24 00:00:00.000,2023,​​Oct,​​​​Tue,2023 ​​Oct,2023Q4,202343,Y,-121,-17,-4,-1,-1
2023-10-31 00:00:00.000,2023,​​Oct,​​​​Tue,2023 ​​Oct,2023Q4,202344,Y,-114,-16,-4,-1,-1
2023-11-07 00:00:00.000,2023,​Nov,​​​​Tue,2023 ​Nov,2023Q4,202345,Y,-107,-15,-3,-1,-1
2023-11-14 00:00:00.000,2023,​Nov,​​​​Tue,2023 ​Nov,2023Q4,202346,Y,-100,-14,-3,-1,-1
2023-11-21 00:00:00.000,2023,​Nov,​​​​Tue,2023 ​Nov,2023Q4,202347,Y,-93,-13,-3,-1,-1
2023-11-28 00:00:00.000,2023,​Nov,​​​​Tue,2023 ​Nov,2023Q4,202348,Y,-86,-12,-3,-1,-1
2023-12-05 00:00:00.000,2023,Dec,​​​​Tue,2023 Dec,2023Q4,202349,Y,-79,-11,-2,-1,-1
2023-12-12 00:00:00.000,2023,Dec,​​​​Tue,2023 Dec,2023Q4,202350,Y,-72,-10,-2,-1,-1
2023-12-19 00:00:00.000,2023,Dec,​​​​Tue,2023 Dec,2023Q4,202351,Y,-65,-9,-2,-1,-1
2023-12-26 00:00:00.000,2023,Dec,​​​​Tue,2023 Dec,2023Q4,202352,Y,-58,-8,-2,-1,-1
2024-01-02 00:00:00.000,2024,​​​​​​​​​​​Jan,​​​​Tue,2024 ​​​​​​​​​​​Jan,2024Q1,202401,Y,-51,-7,-1,0,0
2024-01-09 00:00:00.000,2024,​​​​​​​​​​​Jan,​​​​Tue,2024 ​​​​​​​​​​​Jan,2024Q1,202402,Y,-44,-6,-1,0,0
2024-01-16 00:00:00.000,2024,​​​​​​​​​​​Jan,​​​​Tue,2024 ​​​​​​​​​​​Jan,2024Q1,202403,Y,-37,-5,-1,0,0
2024-01-23 00:00:00.000,2024,​​​​​​​​​​​Jan,​​​​Tue,2024 ​​​​​​​​​​​Jan,2024Q1,202404,Y,-30,-4,-1,0,0
2024-01-30 00:00:00.000,2024,​​​​​​​​​​​Jan,​​​​Tue,2024 ​​​​​​​​​​​Jan,2024Q1,202405,Y,-23,-3,-1,0,0
2024-02-06 00:00:00.000,2024,​​​​​​​​​​Feb,​​​​Tue,2024 ​​​​​​​​​​Feb,2024Q1,202406,Y,-16,-2,0,0,0
2024-02-13 00:00:00.000,2024,​​​​​​​​​​Feb,​​​​Tue,2024 ​​​​​​​​​​Feb,2024Q1,202407,Y,-9,-1,0,0,0
2024-02-20 00:00:00.000,2024,​​​​​​​​​​Feb,​​​​Tue,2024 ​​​​​​​​​​Feb,2024Q1,202408,Y,-2,0,0,0,0
2024-02-27 00:00:00.000,2024,​​​​​​​​​​Feb,​​​​Tue,2024 ​​​​​​​​​​Feb,2024Q1,202409,Y,5,1,0,0,0
2017-06-07 00:00:00.000,2017,​​​​​​Jun,​​​Wed,2017 ​​​​​​Jun,2017Q2,201723,Y,-2451,-350,-80,-27,-7
2017-06-14 00:00:00.000,2017,​​​​​​Jun,​​​Wed,2017 ​​​​​​Jun,2017Q2,201724,Y,-2444,-349,-80,-27,-7
2017-06-21 00:00:00.000,2017,​​​​​​Jun,​​​Wed,2017 ​​​​​​Jun,2017Q2,201725,Y,-2437,-348,-80,-27,-7
2017-06-28 00:00:00.000,2017,​​​​​​Jun,​​​Wed,2017 ​​​​​​Jun,2017Q2,201726,Y,-2430,-347,-80,-27,-7
2017-07-05 00:00:00.000,2017,​​​​​Jul,​​​Wed,2017 ​​​​​Jul,2017Q3,201727,Y,-2423,-346,-79,-26,-7
2017-07-12 00:00:00.000,2017,​​​​​Jul,​​​Wed,2017 ​​​​​Jul,2017Q3,201728,Y,-2416,-345,-79,-26,-7
2017-07-19 00:00:00.000,2017,​​​​​Jul,​​​Wed,2017 ​​​​​Jul,2017Q3,201729,Y,-2409,-344,-79,-26,-7
2017-07-26 00:00:00.000,2017,​​​​​Jul,​​​Wed,2017 ​​​​​Jul,2017Q3,201730,Y,-2402,-343,-79,-26,-7
2017-08-02 00:00:00.000,2017,​​​​Aug,​​​Wed,2017 ​​​​Aug,2017Q3,201731,Y,-2395,-342,-78,-26,-7
2017-08-09 00:00:00.000,2017,​​​​Aug,​​​Wed,2017 ​​​​Aug,2017Q3,201732,Y,-2388,-341,-78,-26,-7
2017-08-16 00:00:00.000,2017,​​​​Aug,​​​Wed,2017 ​​​​Aug,2017Q3,201733,Y,-2381,-340,-78,-26,-7
2017-08-23 00:00:00.000,2017,​​​​Aug,​​​Wed,2017 ​​​​Aug,2017Q3,201734,Y,-2374,-339,-78,-26,-7
2017-08-30 00:00:00.000,2017,​​​​Aug,​​​Wed,2017 ​​​​Aug,2017Q3,201735,Y,-2367,-338,-78,-26,-7
2017-09-06 00:00:00.000,2017,​​​Sep,​​​Wed,2017 ​​​Sep,2017Q3,201736,Y,-2360,-337,-77,-26,-7
2017-09-13 00:00:00.000,2017,​​​Sep,​​​Wed,2017 ​​​Sep,2017Q3,201737,Y,-2353,-336,-77,-26,-7
2017-09-20 00:00:00.000,2017,​​​Sep,​​​Wed,2017 ​​​Sep,2017Q3,201738,Y,-2346,-335,-77,-26,-7
2017-09-27 00:00:00.000,2017,​​​Sep,​​​Wed,2017 ​​​Sep,2017Q3,201739,Y,-2339,-334,-77,-26,-7
2017-10-04 00:00:00.000,2017,​​Oct,​​​Wed,2017 ​​Oct,2017Q4,201740,Y,-2332,-333,-76,-25,-7
2017-10-11 00:00:00.000,2017,​​Oct,​​​Wed,2017 ​​Oct,2017Q4,201741,Y,-2325,-332,-76,-25,-7
2017-10-18 00:00:00.000,2017,​​Oct,​​​Wed,2017 ​​Oct,2017Q4,201742,Y,-2318,-331,-76,-25,-7
2017-10-25 00:00:00.000,2017,​​Oct,​​​Wed,2017 ​​Oct,2017Q4,201743,Y,-2311,-330,-76,-25,-7
2017-11-01 00:00:00.000,2017,​Nov,​​​Wed,2017 ​Nov,2017Q4,201744,Y,-2304,-329,-75,-25,-7
2017-11-08 00:00:00.000,2017,​Nov,​​​Wed,2017 ​Nov,2017Q4,201745,Y,-2297,-328,-75,-25,-7
2017-11-15 00:00:00.000,2017,​Nov,​​​Wed,2017 ​Nov,2017Q4,201746,Y,-2290,-327,-75,-25,-7
2017-11-22 00:00:00.000,2017,​Nov,​​​Wed,2017 ​Nov,2017Q4,201747,Y,-2283,-326,-75,-25,-7
2017-11-29 00:00:00.000,2017,​Nov,​​​Wed,2017 ​Nov,2017Q4,201748,Y,-2276,-325,-75,-25,-7
2017-12-06 00:00:00.000,2017,Dec,​​​Wed,2017 Dec,2017Q4,201749,Y,-2269,-324,-74,-25,-7
2017-12-13 00:00:00.000,2017,Dec,​​​Wed,2017 Dec,2017Q4,201750,Y,-2262,-323,-74,-25,-7
2017-12-20 00:00:00.000,2017,Dec,​​​Wed,2017 Dec,2017Q4,201751,Y,-2255,-322,-74,-25,-7
2017-12-27 00:00:00.000,2017,Dec,​​​Wed,2017 Dec,2017Q4,201752,Y,-2248,-321,-74,-25,-7
2018-01-03 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​Wed,2018 ​​​​​​​​​​​Jan,2018Q1,201801,Y,-2241,-320,-73,-24,-6
2018-01-10 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​Wed,2018 ​​​​​​​​​​​Jan,2018Q1,201802,Y,-2234,-319,-73,-24,-6
2018-01-17 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​Wed,2018 ​​​​​​​​​​​Jan,2018Q1,201803,Y,-2227,-318,-73,-24,-6
2018-01-24 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​Wed,2018 ​​​​​​​​​​​Jan,2018Q1,201804,Y,-2220,-317,-73,-24,-6
2018-01-31 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​Wed,2018 ​​​​​​​​​​​Jan,2018Q1,201805,Y,-2213,-316,-73,-24,-6
2018-02-07 00:00:00.000,2018,​​​​​​​​​​Feb,​​​Wed,2018 ​​​​​​​​​​Feb,2018Q1,201806,Y,-2206,-315,-72,-24,-6
2018-02-14 00:00:00.000,2018,​​​​​​​​​​Feb,​​​Wed,2018 ​​​​​​​​​​Feb,2018Q1,201807,Y,-2199,-314,-72,-24,-6
2018-02-21 00:00:00.000,2018,​​​​​​​​​​Feb,​​​Wed,2018 ​​​​​​​​​​Feb,2018Q1,201808,Y,-2192,-313,-72,-24,-6
2018-02-28 00:00:00.000,2018,​​​​​​​​​​Feb,​​​Wed,2018 ​​​​​​​​​​Feb,2018Q1,201809,Y,-2185,-312,-72,-24,-6
2018-03-07 00:00:00.000,2018,​​​​​​​​​Mar,​​​Wed,2018 ​​​​​​​​​Mar,2018Q1,201810,Y,-2178,-311,-71,-24,-6
2018-03-14 00:00:00.000,2018,​​​​​​​​​Mar,​​​Wed,2018 ​​​​​​​​​Mar,2018Q1,201811,Y,-2171,-310,-71,-24,-6
2018-03-21 00:00:00.000,2018,​​​​​​​​​Mar,​​​Wed,2018 ​​​​​​​​​Mar,2018Q1,201812,Y,-2164,-309,-71,-24,-6
2018-03-28 00:00:00.000,2018,​​​​​​​​​Mar,​​​Wed,2018 ​​​​​​​​​Mar,2018Q1,201813,Y,-2157,-308,-71,-24,-6
2018-04-04 00:00:00.000,2018,​​​​​​​​Apr,​​​Wed,2018 ​​​​​​​​Apr,2018Q2,201814,Y,-2150,-307,-70,-23,-6
2018-04-11 00:00:00.000,2018,​​​​​​​​Apr,​​​Wed,2018 ​​​​​​​​Apr,2018Q2,201815,Y,-2143,-306,-70,-23,-6
2018-04-18 00:00:00.000,2018,​​​​​​​​Apr,​​​Wed,2018 ​​​​​​​​Apr,2018Q2,201816,Y,-2136,-305,-70,-23,-6
2018-04-25 00:00:00.000,2018,​​​​​​​​Apr,​​​Wed,2018 ​​​​​​​​Apr,2018Q2,201817,Y,-2129,-304,-70,-23,-6
2018-05-02 00:00:00.000,2018,​​​​​​​May,​​​Wed,2018 ​​​​​​​May,2018Q2,201818,Y,-2122,-303,-69,-23,-6
2018-05-09 00:00:00.000,2018,​​​​​​​May,​​​Wed,2018 ​​​​​​​May,2018Q2,201819,Y,-2115,-302,-69,-23,-6
2018-05-16 00:00:00.000,2018,​​​​​​​May,​​​Wed,2018 ​​​​​​​May,2018Q2,201820,Y,-2108,-301,-69,-23,-6
2018-05-23 00:00:00.000,2018,​​​​​​​May,​​​Wed,2018 ​​​​​​​May,2018Q2,201821,Y,-2101,-300,-69,-23,-6
2018-05-30 00:00:00.000,2018,​​​​​​​May,​​​Wed,2018 ​​​​​​​May,2018Q2,201822,Y,-2094,-299,-69,-23,-6
2018-06-06 00:00:00.000,2018,​​​​​​Jun,​​​Wed,2018 ​​​​​​Jun,2018Q2,201823,Y,-2087,-298,-68,-23,-6
2018-06-13 00:00:00.000,2018,​​​​​​Jun,​​​Wed,2018 ​​​​​​Jun,2018Q2,201824,Y,-2080,-297,-68,-23,-6
2018-06-20 00:00:00.000,2018,​​​​​​Jun,​​​Wed,2018 ​​​​​​Jun,2018Q2,201825,Y,-2073,-296,-68,-23,-6
2018-06-27 00:00:00.000,2018,​​​​​​Jun,​​​Wed,2018 ​​​​​​Jun,2018Q2,201826,Y,-2066,-295,-68,-23,-6
2018-07-04 00:00:00.000,2018,​​​​​Jul,​​​Wed,2018 ​​​​​Jul,2018Q3,201827,Y,-2059,-294,-67,-22,-6
2018-07-11 00:00:00.000,2018,​​​​​Jul,​​​Wed,2018 ​​​​​Jul,2018Q3,201828,Y,-2052,-293,-67,-22,-6
2018-07-18 00:00:00.000,2018,​​​​​Jul,​​​Wed,2018 ​​​​​Jul,2018Q3,201829,Y,-2045,-292,-67,-22,-6
2018-07-25 00:00:00.000,2018,​​​​​Jul,​​​Wed,2018 ​​​​​Jul,2018Q3,201830,Y,-2038,-291,-67,-22,-6
2018-08-01 00:00:00.000,2018,​​​​Aug,​​​Wed,2018 ​​​​Aug,2018Q3,201831,Y,-2031,-290,-66,-22,-6
2018-08-08 00:00:00.000,2018,​​​​Aug,​​​Wed,2018 ​​​​Aug,2018Q3,201832,Y,-2024,-289,-66,-22,-6
2018-08-15 00:00:00.000,2018,​​​​Aug,​​​Wed,2018 ​​​​Aug,2018Q3,201833,Y,-2017,-288,-66,-22,-6
2018-08-22 00:00:00.000,2018,​​​​Aug,​​​Wed,2018 ​​​​Aug,2018Q3,201834,Y,-2010,-287,-66,-22,-6
2018-08-29 00:00:00.000,2018,​​​​Aug,​​​Wed,2018 ​​​​Aug,2018Q3,201835,Y,-2003,-286,-66,-22,-6
2018-09-05 00:00:00.000,2018,​​​Sep,​​​Wed,2018 ​​​Sep,2018Q3,201836,Y,-1996,-285,-65,-22,-6
2018-09-12 00:00:00.000,2018,​​​Sep,​​​Wed,2018 ​​​Sep,2018Q3,201837,Y,-1989,-284,-65,-22,-6
2018-09-19 00:00:00.000,2018,​​​Sep,​​​Wed,2018 ​​​Sep,2018Q3,201838,Y,-1982,-283,-65,-22,-6
2018-09-26 00:00:00.000,2018,​​​Sep,​​​Wed,2018 ​​​Sep,2018Q3,201839,Y,-1975,-282,-65,-22,-6
2018-10-03 00:00:00.000,2018,​​Oct,​​​Wed,2018 ​​Oct,2018Q4,201840,Y,-1968,-281,-64,-21,-6
2018-10-10 00:00:00.000,2018,​​Oct,​​​Wed,2018 ​​Oct,2018Q4,201841,Y,-1961,-280,-64,-21,-6
2018-10-17 00:00:00.000,2018,​​Oct,​​​Wed,2018 ​​Oct,2018Q4,201842,Y,-1954,-279,-64,-21,-6
2018-10-24 00:00:00.000,2018,​​Oct,​​​Wed,2018 ​​Oct,2018Q4,201843,Y,-1947,-278,-64,-21,-6
2018-10-31 00:00:00.000,2018,​​Oct,​​​Wed,2018 ​​Oct,2018Q4,201844,Y,-1940,-277,-64,-21,-6
2018-11-07 00:00:00.000,2018,​Nov,​​​Wed,2018 ​Nov,2018Q4,201845,Y,-1933,-276,-63,-21,-6
2018-11-14 00:00:00.000,2018,​Nov,​​​Wed,2018 ​Nov,2018Q4,201846,Y,-1926,-275,-63,-21,-6
2018-11-21 00:00:00.000,2018,​Nov,​​​Wed,2018 ​Nov,2018Q4,201847,Y,-1919,-274,-63,-21,-6
2018-11-28 00:00:00.000,2018,​Nov,​​​Wed,2018 ​Nov,2018Q4,201848,Y,-1912,-273,-63,-21,-6
2018-12-05 00:00:00.000,2018,Dec,​​​Wed,2018 Dec,2018Q4,201849,Y,-1905,-272,-62,-21,-6
2018-12-12 00:00:00.000,2018,Dec,​​​Wed,2018 Dec,2018Q4,201850,Y,-1898,-271,-62,-21,-6
2018-12-19 00:00:00.000,2018,Dec,​​​Wed,2018 Dec,2018Q4,201851,Y,-1891,-270,-62,-21,-6
2018-12-26 00:00:00.000,2018,Dec,​​​Wed,2018 Dec,2018Q4,201852,Y,-1884,-269,-62,-21,-6
2019-01-02 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​Wed,2019 ​​​​​​​​​​​Jan,2019Q1,201901,Y,-1877,-268,-61,-20,-5
2019-01-09 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​Wed,2019 ​​​​​​​​​​​Jan,2019Q1,201902,Y,-1870,-267,-61,-20,-5
2019-01-16 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​Wed,2019 ​​​​​​​​​​​Jan,2019Q1,201903,Y,-1863,-266,-61,-20,-5
2019-01-23 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​Wed,2019 ​​​​​​​​​​​Jan,2019Q1,201904,Y,-1856,-265,-61,-20,-5
2019-01-30 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​Wed,2019 ​​​​​​​​​​​Jan,2019Q1,201905,Y,-1849,-264,-61,-20,-5
