Category,Subcategory,Color,ProductID,Launch,Product,UnitCost,UnitPrice,Discontinue
"Home Appliances","Air Conditioners","Silver",2365,2012-02-26 00:00:00.000,"Contoso Air conditioner 8000BTU M0320 Silver",183.94,399.99,2032-10-02 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2366,2016-06-12 00:00:00.000,"Contoso Air conditioner 7000BTU E0260 Silver",152.94,299.99,2017-09-13 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2367,2012-07-10 00:00:00.000,"Contoso Air conditioner 6000BTU E0180 Silver",101.96,199.99,2021-10-23 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2368,2016-10-24 00:00:00.000,"Contoso Air conditioner 5200BTU E0100 Silver",56.08,109.99,2034-02-18 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2397,2018-01-18 00:00:00.000,"Proseware Air conditioner 25000BTU L167 Silver",210.72,635.99,2021-12-06 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2398,2014-02-15 00:00:00.000,"Proseware Air conditioner 12000BTU M640 Silver",211.53,459.99,2026-01-15 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2399,2010-03-16 00:00:00.000,"Proseware Air conditioner 10000BTU M490 Silver",197.74,429.99,2030-02-25 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2400,2014-06-30 00:00:00.000,"Proseware Air conditioner 8000BTU M320 Silver",183.94,399.99,2015-02-05 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2401,2010-07-28 00:00:00.000,"Proseware Air conditioner 7000BTU E260 Silver",152.94,299.99,2019-03-17 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2402,2014-11-12 00:00:00.000,"Proseware Air conditioner 6000BTU E180 Silver",101.96,199.99,2031-07-14 00:00:00.000
"Home Appliances","Air Conditioners","Silver",2403,2010-12-10 00:00:00.000,"Proseware Air conditioner 5200BTU E100 Silver",56.08,109.99,2035-08-24 00:00:00.000
"Home Appliances","Fans","Silver",2412,2016-09-14 00:00:00.000,"Litware 3-Speed Oscillating High-Performance Fan E201 Silver",15.29,29.99,2031-07-28 00:00:00.000
"Home Appliances","Fans","Silver",2415,2013-02-24 00:00:00.000,"Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver",18.78,36.83,2024-09-27 00:00:00.000
"Home Appliances","Fans","Silver",2418,2017-10-23 00:00:00.000,"Litware 3-Speed Oscillating Blower Fan M115 Silver",34.03,73.99,2026-02-13 00:00:00.000
"Home Appliances","Fans","Silver",2426,2011-01-26 00:00:00.000,"Litware Tower Fan E501 Silver",20.39,39.99,2028-11-21 00:00:00.000
"Home Appliances","Fans","Silver",2427,2015-05-12 00:00:00.000,"Litware Mobile Fan External USB Cooling Fan E601 Silver",16.77,32.89,2041-03-19 00:00:00.000
"Home Appliances","Fans","Silver",2433,2016-06-19 00:00:00.000,"Litware 16"" White Oscillating Stand Fan E701 Silver",14.83,29.09,2035-10-06 00:00:00.000
"Home Appliances","Fans","Silver",2435,2016-11-01 00:00:00.000,"Litware 14"" High Velocity Floor Fan E801 Silver",22.94,44.99,2024-10-27 00:00:00.000
"Home Appliances","Fans","Silver",2447,2010-10-31 00:00:00.000,"Litware 92mm DBB Case Fan E1101 Silver",7.64,14.99,2033-01-30 00:00:00.000
"Computers","Laptops","Silver",350,2014-09-22 00:00:00.000,"Fabrikam Laptop12W M2080 Silver",203.42,399,2028-10-16 00:00:00.000
"Computers","Laptops","Silver",351,2010-10-21 00:00:00.000,"Fabrikam Laptop8.9W E0880 Silver",171.3,336,2032-11-27 00:00:00.000
"Computers","Laptops","Silver",352,2015-02-04 00:00:00.000,"Fabrikam Laptop8.9 E0800 Silver",163.15,320,2017-11-07 00:00:00.000
"Computers","Laptops","Silver",353,2011-03-04 00:00:00.000,"Fabrikam Laptop10.1 M0101 Silver",196.23,384.9,2021-12-17 00:00:00.000
"Computers","Laptops","Silver",354,2015-06-18 00:00:00.000,"Fabrikam Laptop12 M2001 Silver",195.24,382.95,2034-04-14 00:00:00.000
"Computers","Laptops","Silver",355,2011-07-17 00:00:00.000,"Fabrikam Laptop8.9 M0801 Silver",185.32,363.5,2038-05-25 00:00:00.000
"Computers","Laptops","Silver",374,2010-12-07 00:00:00.000,"Adventure Works Laptop19W X1980 Silver",430.38,1299,2026-02-25 00:00:00.000
"Computers","Laptops","Silver",375,2015-03-23 00:00:00.000,"Adventure Works Laptop15 M1501 Silver",321.44,699,2038-06-23 00:00:00.000
"Computers","Laptops","Silver",376,2011-04-20 00:00:00.000,"Adventure Works Laptop12 M1201 Silver",195.24,382.95,2015-03-17 00:00:00.000
"Computers","Laptops","Silver",377,2015-08-05 00:00:00.000,"Adventure Works Laptop16 M1601 Silver",275.46,599,2027-07-14 00:00:00.000
"Computers","Laptops","Silver",378,2011-09-02 00:00:00.000,"Adventure Works Laptop15.4W M1548 Silver",348.58,758,2031-08-24 00:00:00.000
"Computers","Laptops","Silver",379,2015-12-17 00:00:00.000,"Adventure Works Laptop8.9 E0890 Silver",166.2,326,2016-08-03 00:00:00.000
"Computers","Desktops","Silver",416,2010-06-16 00:00:00.000,"Adventure Works Desktop PC2.33 XD233 Silver",321.05,969,2034-07-15 00:00:00.000
"Computers","Desktops","Silver",417,2014-09-30 00:00:00.000,"Adventure Works Desktop PC2.30 MD230 Silver",275.46,599,2019-06-25 00:00:00.000
"Computers","Desktops","Silver",418,2010-10-28 00:00:00.000,"Adventure Works Desktop PC1.60 ED160 Silver",137.63,269.95,2023-08-04 00:00:00.000
"Computers","Desktops","Silver",419,2015-02-11 00:00:00.000,"Adventure Works Desktop PC1.80 ED180 Silver",188.13,369,2035-11-30 00:00:00.000
"Computers","Desktops","Silver",420,2011-03-12 00:00:00.000,"Adventure Works Desktop PC1.80 ED182 Silver",254.86,499.9,2012-08-24 00:00:00.000
"Computers","Desktops","Silver",421,2015-06-26 00:00:00.000,"Adventure Works Desktop PC3.0 MS300 Silver",215.68,469,2024-12-21 00:00:00.000
"Computers","Desktops","Silver",438,2014-07-05 00:00:00.000,"WWI Desktop PC2.33 X2330 Silver",304.48,919,2023-09-03 00:00:00.000
"Computers","Desktops","Silver",440,2014-11-16 00:00:00.000,"WWI Desktop PC1.60 E1600 Silver",112.14,219.95,2040-02-08 00:00:00.000
"Computers","Desktops","Silver",442,2015-03-31 00:00:00.000,"WWI Desktop PC1.80 E1801 Silver",137.6,269.9,2029-03-01 00:00:00.000
"Computers","Desktops","Silver",443,2011-04-28 00:00:00.000,"WWI Desktop PC3.0 M0300 Silver",160.49,349,2033-04-10 00:00:00.000
"Computers","Desktops","Silver",451,2012-10-17 00:00:00.000,"WWI Desktop PC2.30 M2300 Silver",257.06,559,2016-11-16 00:00:00.000
"Computers","Desktops","Silver",453,2013-03-01 00:00:00.000,"WWI Desktop PC1.80 E1800 Silver",117.21,229.9,2033-04-25 00:00:00.000
"Computers","Projectors & Screens","Silver",563,2016-12-30 00:00:00.000,"Proseware Projector 1080p LCD86 Silver",760.38,2295,2017-04-29 00:00:00.000
"Computers","Projectors & Screens","Silver",564,2013-01-27 00:00:00.000,"Proseware Projector 1080p DLP86 Silver",827.97,2499,2021-06-08 00:00:00.000
"Computers","Projectors & Screens","Silver",565,2017-05-14 00:00:00.000,"Proseware Projector 720p LCD56 Silver",321.44,699,2033-10-05 00:00:00.000
"Computers","Projectors & Screens","Silver",566,2013-06-11 00:00:00.000,"Proseware Projector 720p DLP56 Silver",459.4,999,2037-11-15 00:00:00.000
"Computers","Projectors & Screens","Silver",567,2017-09-25 00:00:00.000,"Proseware Projector 480p LCD12 Silver",116.75,229,2022-10-26 00:00:00.000
"Computers","Projectors & Screens","Silver",568,2013-10-23 00:00:00.000,"Proseware Projector 480p DLP12 Silver",254.4,499,2026-12-05 00:00:00.000
"Computers","Projectors & Screens","Silver",569,2018-02-07 00:00:00.000,"Proseware Screen 125in X1609 Silver",152.08,459,2039-04-03 00:00:00.000
"Computers","Projectors & Screens","Silver",570,2014-03-07 00:00:00.000,"Proseware Screen 113in X1609 Silver",99.06,299,2015-12-26 00:00:00.000
"Computers","Projectors & Screens","Silver",571,2010-04-04 00:00:00.000,"Proseware Screen 106in M1609 Silver",115.43,251,2020-02-05 00:00:00.000
"Computers","Projectors & Screens","Silver",572,2014-07-20 00:00:00.000,"Proseware Screen 100in M1609 Silver",87.37,190,2032-06-03 00:00:00.000
"Computers","Projectors & Screens","Silver",573,2010-08-17 00:00:00.000,"Proseware Screen 85in E1010 Silver",70.87,139,2036-07-13 00:00:00.000
"Computers","Projectors & Screens","Silver",574,2014-12-01 00:00:00.000,"Proseware Screen 80in E1010 Silver",55.57,109,2021-06-23 00:00:00.000
"Computers","Projectors & Screens","Silver",599,2015-06-01 00:00:00.000,"Contoso Projector 1080p X980 Silver",760.38,2295,2031-02-28 00:00:00.000
"Computers","Projectors & Screens","Silver",600,2011-06-29 00:00:00.000,"Contoso Projector 1080p X981 Silver",827.97,2499,2035-04-09 00:00:00.000
"Computers","Projectors & Screens","Silver",601,2015-10-14 00:00:00.000,"Contoso Projector 720p M620 Silver",321.44,699,2020-03-20 00:00:00.000
"Computers","Projectors & Screens","Silver",602,2011-11-11 00:00:00.000,"Contoso Projector 720p M621 Silver",459.4,999,2024-04-29 00:00:00.000
"Computers","Projectors & Screens","Silver",603,2016-02-25 00:00:00.000,"Contoso Projector 480p M480 Silver",116.75,229,2036-08-26 00:00:00.000
"Computers","Projectors & Screens","Silver",604,2012-03-24 00:00:00.000,"Contoso Projector 480p M481 Silver",254.4,499,2013-05-20 00:00:00.000
"Computers","Projectors & Screens","Silver",605,2016-07-09 00:00:00.000,"Contoso Screen 125in M250 Silver",152.08,459,2025-09-16 00:00:00.000
"Computers","Projectors & Screens","Silver",606,2012-08-06 00:00:00.000,"Contoso Screen 113in M251 Silver",137.5,299,2029-10-26 00:00:00.000
"Computers","Projectors & Screens","Silver",607,2016-11-20 00:00:00.000,"Contoso Screen 106in M060 Silver",83.16,251,2042-02-21 00:00:00.000
"Computers","Projectors & Screens","Silver",608,2012-12-19 00:00:00.000,"Contoso Screen 100in E010 Silver",62.95,190,2018-11-16 00:00:00.000
"Computers","Projectors & Screens","Silver",609,2017-04-04 00:00:00.000,"Contoso Screen 85in E085 Silver",70.87,139,2031-03-15 00:00:00.000
"Computers","Projectors & Screens","Silver",610,2013-05-02 00:00:00.000,"Contoso Screen 80in E080 Silver",55.57,109,2035-04-24 00:00:00.000
"Computers","Projectors & Screens","Silver",633,2013-06-18 00:00:00.000,"WWI Projector 1080p LCD86 Silver",760.38,2295,2028-07-22 00:00:00.000
"Computers","Projectors & Screens","Silver",634,2017-10-03 00:00:00.000,"WWI Projector 1080p DLP86 Silver",827.97,2499,2040-11-18 00:00:00.000
"Computers","Projectors & Screens","Silver",635,2013-10-31 00:00:00.000,"WWI Projector 720p LCD56 Silver",321.44,699,2017-08-12 00:00:00.000
"Computers","Projectors & Screens","Silver",636,2018-02-14 00:00:00.000,"WWI Projector 720p DLP56 Silver",459.4,999,2029-12-09 00:00:00.000
"Computers","Projectors & Screens","Silver",637,2014-03-15 00:00:00.000,"WWI Projector 480p LCD12 Silver",116.75,229,2034-01-19 00:00:00.000
"Computers","Projectors & Screens","Silver",638,2010-04-12 00:00:00.000,"WWI Projector 480p DLP12 Silver",254.4,499,2010-10-13 00:00:00.000
"Computers","Projectors & Screens","Silver",639,2014-07-27 00:00:00.000,"WWI Screen 125in M1611 Silver",152.08,459,2023-02-08 00:00:00.000
"Computers","Projectors & Screens","Silver",640,2010-08-24 00:00:00.000,"WWI Screen 113in M1610 Silver",99.06,299,2027-03-20 00:00:00.000
"Computers","Projectors & Screens","Silver",641,2014-12-09 00:00:00.000,"WWI Screen 106in M1609 Silver",115.43,251,2039-07-18 00:00:00.000
"Computers","Computers Accessories","Silver",853,2012-12-01 00:00:00.000,"Contoso Laptop Keyboard X105 Silver",76.5,230.9,2015-10-01 00:00:00.000
"Computers","Computers Accessories","Silver",861,2014-05-23 00:00:00.000,"Contoso Wireless Notebook Optical Mouse M35 Silver",13.77,29.95,2026-09-25 00:00:00.000
"Computers","Computers Accessories","Silver",869,2015-11-13 00:00:00.000,"Contoso Wireless Laser Mouse M55 Silver",32.19,69.99,2037-09-19 00:00:00.000
"Computers","Computers Accessories","Silver",872,2012-04-23 00:00:00.000,"Contoso Wireless Laser Mouse E50 Silver",10.69,20.96,2030-11-19 00:00:00.000
"Computers","Computers Accessories","Silver",877,2017-05-04 00:00:00.000,"Contoso Wireless Notebook Optical Mouse X205 Silver",43.06,129.95,2021-04-28 00:00:00.000
"Computers","Computers Accessories","Silver",882,2014-02-25 00:00:00.000,"Contoso Optical Wheel OEM PS/2 Mouse E60 Silver",6.63,13,2030-12-03 00:00:00.000
"Computers","Computers Accessories","Silver",885,2010-08-07 00:00:00.000,"Contoso Bluetooth Notebook Mouse X305 Silver",49.7,150,2024-02-03 00:00:00.000
"Computers","Computers Accessories","Silver",889,2011-05-03 00:00:00.000,"Contoso Bluetooth Notebook Mouse E70 Silver",25.49,50,2029-08-01 00:00:00.000
"Computers","Computers Accessories","Silver",891,2011-09-15 00:00:00.000,"SV Rechargeable Bluetooth Notebook Mouse E80 Silver",30.58,59.99,2018-08-22 00:00:00.000
"Computers","Computers Accessories","Silver",895,2012-06-10 00:00:00.000,"SV Keyboard E90 Silver",21.28,41.73,2024-02-18 00:00:00.000
"Computers","Computers Accessories","Silver",899,2013-03-06 00:00:00.000,"SV Keyboard E10 Silver",22.43,44,2029-08-16 00:00:00.000
"Computers","Computers Accessories","Silver",904,2018-03-16 00:00:00.000,"SV 40GB USB2.0 Portable Hard Disk E400 Silver",38.74,75.99,2020-01-23 00:00:00.000
"Computers","Computers Accessories","Silver",908,2010-09-23 00:00:00.000,"SV 80GB USB2.0 Portable Hard Disk E500 Silver",52,102,2017-05-03 00:00:00.000
"Computers","Computers Accessories","Silver",911,2015-05-22 00:00:00.000,"SV 160GB USB2.0 Portable Hard Disk M65 Silver",44.1,95.9,2018-09-20 00:00:00.000
"Computers","Computers Accessories","Silver",921,2017-03-25 00:00:00.000,"SV USB Data Cable E600 Silver",0.48,0.95,2018-10-05 00:00:00.000
"Computers","Computers Accessories","Silver",926,2014-01-16 00:00:00.000,"SV USB Sync Charge Cable E700 Silver",1.01,1.99,2028-05-12 00:00:00.000
"Computers","Computers Accessories","Silver",928,2014-05-31 00:00:00.000,"SV 512MB Laptop memory E800 Silver",17.33,33.99,2017-06-02 00:00:00.000
"Computers","Computers Accessories","Silver",931,2010-11-10 00:00:00.000,"SV 2GB Laptop memory E800 Silver",28.04,55,2037-12-19 00:00:00.000
"Computers","Computers Accessories","Silver",941,2012-09-12 00:00:00.000,"SV PCI Network Adapter E903 Silver",21.41,41.99,2038-01-01 00:00:00.000
"Computers","Computers Accessories","Silver",942,2016-12-28 00:00:00.000,"SV PCI Network Adapter E904 Silver",21.41,41.99,2022-12-14 00:00:00.000
"Computers","Computers Accessories","Silver",943,2013-01-25 00:00:00.000,"SV PCI Network Adapter E905 Silver",21.41,41.99,2027-01-23 00:00:00.000
"Audio","MP4&MP3","Silver",1,2012-01-17 00:00:00.000,"Contoso 512MB MP3 Player E51 Silver",6.62,12.99,2015-01-28 00:00:00.000
"Audio","MP4&MP3","Silver",4,2016-09-14 00:00:00.000,"Contoso 2G MP3 Player E200 Silver",11,21.57,2043-11-02 00:00:00.000
"Audio","MP4&MP3","Silver",8,2017-06-10 00:00:00.000,"Contoso 4G MP3 Player E400 Silver",30.58,59.99,2021-12-13 00:00:00.000
"Audio","MP4&MP3","Silver",14,2010-05-02 00:00:00.000,"Contoso 4GB Flash MP3 Player E401 Silver",35.72,77.68,2035-08-31 00:00:00.000
"Audio","MP4&MP3","Silver",37,2010-06-18 00:00:00.000,"Contoso 8GB Clock & Radio MP3 Player X850 Silver",99.14,299.23,2028-11-28 00:00:00.000
"Audio","MP4&MP3","Silver",41,2011-03-14 00:00:00.000,"Contoso 16GB New Generation MP5 Player M1650 Silver",106.69,232,2034-05-27 00:00:00.000
"Audio","Recording Pen","Silver",48,2016-08-05 00:00:00.000,"WWI 1GB Pulse Smart pen E50 Silver",76.45,149.95,2041-04-10 00:00:00.000
"Audio","Recording Pen","Silver",52,2017-05-01 00:00:00.000,"WWI 2GB Pulse Smart pen M100 Silver",91.95,199.95,2019-05-22 00:00:00.000
"Audio","Recording Pen","Silver",64,2011-04-30 00:00:00.000,"WWI 2GB Spy Video Recorder Pen M300 Silver",83.24,181,2027-08-25 00:00:00.000
"Audio","Bluetooth Headphones","Silver",70,2012-06-07 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E102 Silver",22.05,47.95,2022-03-13 00:00:00.000
"Audio","Bluetooth Headphones","Silver",77,2017-10-30 00:00:00.000,"NT Bluetooth Active Headphones E202 Silver",17.45,37.95,2029-01-26 00:00:00.000
"Audio","Bluetooth Headphones","Silver",78,2013-11-27 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E302 Silver",18.65,40.55,2033-03-07 00:00:00.000
"Audio","Bluetooth Headphones","Silver",83,2010-09-21 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones M402 Silver",45.98,99.99,2015-05-29 00:00:00.000
"Audio","Bluetooth Headphones","Silver",90,2016-02-13 00:00:00.000,"NT Wireless Transmitter and Bluetooth Headphones M150 Silver",49.69,149.99,2022-04-12 00:00:00.000
"Audio","Bluetooth Headphones","Silver",95,2012-12-06 00:00:00.000,"WWI Stereo Bluetooth Headphones E1000 Silver",34.36,67.4,2031-11-18 00:00:00.000
"Audio","Bluetooth Headphones","Silver",98,2017-08-04 00:00:00.000,"WWI Wireless Bluetooth Stereo Headphones M170 Silver",55.18,120,2033-04-05 00:00:00.000
"Audio","Bluetooth Headphones","Silver",102,2010-02-11 00:00:00.000,"WWI Wireless Bluetooth Stereo Headphones M270 Silver",52.88,115,2030-07-16 00:00:00.000
"Audio","Bluetooth Headphones","Silver",115,2016-08-12 00:00:00.000,"WWI Wireless Transmitter and Bluetooth Headphones X250 Silver",82.83,249.99,2031-12-17 00:00:00.000
"TV and Video","Televisions","Silver",116,2012-09-10 00:00:00.000,"Adventure Works 20"" CRT TV E15 Silver",86.67,169.99,2036-01-27 00:00:00.000
"TV and Video","Televisions","Silver",119,2017-05-09 00:00:00.000,"Adventure Works 13"" Color TV E25 Silver",61.17,119.99,2037-06-14 00:00:00.000
"TV and Video","Televisions","Silver",122,2013-10-18 00:00:00.000,"Adventure Works 19"" Portable LCD HDTV M110 Silver",128.76,279.99,2030-08-14 00:00:00.000
"TV and Video","Televisions","Silver",125,2010-03-30 00:00:00.000,"Adventure Works 19"" Color Digital TV E35 Silver",73.11,143.4,2023-10-15 00:00:00.000
"TV and Video","Televisions","Silver",129,2010-12-24 00:00:00.000,"Adventure Works 20"" Analog CRT TV E45 Silver",101.97,200,2029-04-11 00:00:00.000
"TV and Video","Televisions","Silver",133,2011-09-19 00:00:00.000,"Adventure Works 20"" LCD HDTV M120 Silver",160.93,349.95,2034-10-08 00:00:00.000
"TV and Video","Televisions","Silver",137,2012-06-15 00:00:00.000,"Adventure Works 32"" LCD HDTV M130 Silver",229.93,499.99,2012-11-19 00:00:00.000
"TV and Video","Televisions","Silver",141,2013-03-11 00:00:00.000,"Adventure Works 15.6"" LCD TV M130W Silver",152.94,299.99,2018-05-18 00:00:00.000
"TV and Video","Televisions","Silver",145,2013-12-05 00:00:00.000,"Adventure Works 52"" LCD HDTV X590 Silver",960.82,2899.99,2023-11-13 00:00:00.000
"TV and Video","Televisions","Silver",149,2014-08-31 00:00:00.000,"Adventure Works 40"" LCD HDTV M690 Silver",392.6,1184.97,2029-05-11 00:00:00.000
"TV and Video","Televisions","Silver",153,2015-05-27 00:00:00.000,"Adventure Works 26"" 720p LCD HDTV M140 Silver",216.12,469.97,2034-11-07 00:00:00.000
"TV and Video","Televisions","Silver",157,2016-02-20 00:00:00.000,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",505.85,1099.99,2040-05-04 00:00:00.000
"TV and Video","Televisions","Silver",161,2016-11-15 00:00:00.000,"Adventure Works 52"" LCD HDTV X790W Silver",527.53,1592.2,2018-06-15 00:00:00.000
"TV and Video","VCD & DVD","Silver",179,2011-12-23 00:00:00.000,"SV 16xDVD M300 Silver",54.72,119,2021-04-07 00:00:00.000
"TV and Video","VCD & DVD","Silver",180,2016-04-07 00:00:00.000,"SV 8xDVD E100 Silver",35.18,69,2033-08-03 00:00:00.000
"TV and Video","VCD & DVD","Silver",181,2012-05-06 00:00:00.000,"SV 16xDVD M310 Silver",59.32,129,2037-09-13 00:00:00.000
"TV and Video","VCD & DVD","Silver",182,2016-08-20 00:00:00.000,"SV 16xDVD M320 Silver",54.72,119,2022-08-24 00:00:00.000
"TV and Video","VCD & DVD","Silver",183,2012-09-17 00:00:00.000,"SV 16xDVD M330 Silver",50.13,109,2026-10-03 00:00:00.000
"TV and Video","VCD & DVD","Silver",184,2017-01-02 00:00:00.000,"SV 16xDVD E340 Silver",45.53,99,2039-01-31 00:00:00.000
"TV and Video","VCD & DVD","Silver",185,2013-01-30 00:00:00.000,"SV 22xDVD X680 Silver",55.99,169,2015-10-25 00:00:00.000
"TV and Video","VCD & DVD","Silver",186,2017-05-16 00:00:00.000,"SV 8xDVD E120 Silver",45.83,89.9,2028-02-20 00:00:00.000
"TV and Video","VCD & DVD","Silver",187,2013-06-13 00:00:00.000,"SV 22xDVD M600 Silver",43.04,129.9,2032-03-31 00:00:00.000
"TV and Video","VCD & DVD","Silver",188,2017-09-28 00:00:00.000,"SV 16xDVD M350 Silver",53.76,116.9,2044-07-28 00:00:00.000
"TV and Video","VCD & DVD","Silver",189,2013-10-26 00:00:00.000,"SV 16xDVD M360 Silver",58.36,126.9,2021-04-21 00:00:00.000
"TV and Video","VCD & DVD","Silver",190,2018-02-09 00:00:00.000,"SV 8xDVD E130 Silver",29.01,56.9,2033-08-18 00:00:00.000
"TV and Video","VCD & DVD","Silver",191,2014-03-09 00:00:00.000,"SV 8xDVD E140 Silver",33.65,66,2037-09-27 00:00:00.000
"TV and Video","Home Theater System","Silver",208,2013-03-18 00:00:00.000,"Litware Home Theater System 4.1 Channel M410 Silver",275.46,599,2036-06-09 00:00:00.000
"TV and Video","Home Theater System","Silver",209,2017-07-02 00:00:00.000,"Litware Home Theater System 5.1 Channel M511 Silver",321.44,699,2021-05-20 00:00:00.000
"TV and Video","Home Theater System","Silver",210,2013-07-31 00:00:00.000,"Litware Home Theater System 2.1 Channel E210 Silver",152.44,299,2025-06-30 00:00:00.000
"TV and Video","Home Theater System","Silver",211,2017-11-14 00:00:00.000,"Litware Home Theater System 5.1 Channel M510 Silver",293.85,639,2037-10-27 00:00:00.000
"TV and Video","Home Theater System","Silver",212,2013-12-12 00:00:00.000,"Litware Home Theater System 2.1 Channel E211 Silver",137.6,269.9,2014-07-21 00:00:00.000
"TV and Video","Home Theater System","Silver",213,2010-01-10 00:00:00.000,"Litware Home Theater System 2.1 Channel E212 Silver",152.9,299.9,2018-08-31 00:00:00.000
"TV and Video","Home Theater System","Silver",214,2014-04-26 00:00:00.000,"Litware Home Theater System 4.1 Channel M411 Silver",275.46,599,2030-12-27 00:00:00.000
"TV and Video","Home Theater System","Silver",215,2010-05-24 00:00:00.000,"Litware Home Theater System 4.1 Channel M412 Silver",261.66,569,2035-02-05 00:00:00.000
"TV and Video","Home Theater System","Silver",216,2014-09-07 00:00:00.000,"Litware Home Theater System 4.1 Channel M413 Silver",252.47,549,2020-01-16 00:00:00.000
"TV and Video","Home Theater System","Silver",217,2010-10-06 00:00:00.000,"Litware Home Theater System 5.1 Channel M512 Silver",321.44,699,2024-02-27 00:00:00.000
"TV and Video","Home Theater System","Silver",218,2015-01-20 00:00:00.000,"Litware Home Theater System 5.1 Channel M513 Silver",316.85,689,2036-06-24 00:00:00.000
"TV and Video","Home Theater System","Silver",219,2011-02-17 00:00:00.000,"Litware Home Theater System 7.1 Channel M710 Silver",264.72,799,2013-03-18 00:00:00.000
"TV and Video","Home Theater System","Silver",220,2015-06-03 00:00:00.000,"Litware Home Theater System 7.1 Channel X711 Silver",367.43,1109,2025-07-14 00:00:00.000
"TV and Video","Home Theater System","Silver",221,2011-07-02 00:00:00.000,"Litware Home Theater System 5.1 Channel M514 Silver",275.46,599,2029-08-24 00:00:00.000
"TV and Video","Home Theater System","Silver",222,2015-10-16 00:00:00.000,"Litware Home Theater System 5.1 Channel M515 Silver",261.66,569,2041-12-21 00:00:00.000
"TV and Video","Home Theater System","Silver",223,2011-11-13 00:00:00.000,"Litware Home Theater System 5.1 Channel M516 Silver",266.26,579,2018-09-14 00:00:00.000
"TV and Video","Home Theater System","Silver",253,2017-05-24 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1200 Silver",152.44,299,2018-10-28 00:00:00.000
"TV and Video","Home Theater System","Silver",254,2013-06-21 00:00:00.000,"Contoso Home Theater System 2.1 Channel M1210 Silver",167.73,329,2022-12-08 00:00:00.000
"TV and Video","Home Theater System","Silver",255,2017-10-05 00:00:00.000,"Contoso Home Theater System 7.1 Channel M1700 Silver",294.54,889,2035-04-05 00:00:00.000
"TV and Video","Home Theater System","Silver",256,2013-11-02 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1400 Silver",208.52,409,2039-05-15 00:00:00.000
"TV and Video","Home Theater System","Silver",257,2018-02-17 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1500 Silver",197.28,429,2024-04-25 00:00:00.000
"TV and Video","Home Theater System","Silver",258,2014-03-17 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1510 Silver",224.87,489,2028-06-04 00:00:00.000
"TV and Video","Home Theater System","Silver",259,2010-04-14 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1410 Silver",167.73,329,2032-07-14 00:00:00.000
"TV and Video","Home Theater System","Silver",260,2014-07-29 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1520 Silver",155.89,339,2017-06-25 00:00:00.000
"TV and Video","Home Theater System","Silver",261,2010-08-27 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1530 Silver",183.49,399,2021-08-05 00:00:00.000
"TV and Video","Home Theater System","Silver",262,2014-12-11 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1220 Silver",101.46,199,2033-12-01 00:00:00.000
"TV and Video","Home Theater System","Silver",263,2011-01-08 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1540 Silver",243.27,529,2038-01-10 00:00:00.000
"TV and Video","Home Theater System","Silver",264,2015-04-25 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1420 Silver",244.72,480,2022-12-22 00:00:00.000
"TV and Video","Home Theater System","Silver",265,2011-05-23 00:00:00.000,"Contoso Home Theater System 2.1 Channel M1230 Silver",183.54,360,2027-02-01 00:00:00.000
"TV and Video","Car Video","Silver",308,2015-03-16 00:00:00.000,"SV Car Video LCD7W M7080 Silver",229.93,500,2020-05-31 00:00:00.000
"TV and Video","Car Video","Silver",309,2011-04-13 00:00:00.000,"SV Car Video LCD7W M7081 Silver",229.47,499,2024-07-10 00:00:00.000
"TV and Video","Car Video","Silver",310,2015-07-28 00:00:00.000,"SV Car Video TFT7 M7000 Silver",152.44,299,2036-11-05 00:00:00.000
"TV and Video","Car Video","Silver",311,2011-08-26 00:00:00.000,"SV Car Video TFT6.2W E6280 Silver",142.24,279,2013-07-31 00:00:00.000
"TV and Video","Car Video","Silver",312,2015-12-10 00:00:00.000,"SV Car Video TFT6.2W E6281 Silver",132.05,259,2025-11-26 00:00:00.000
"TV and Video","Car Video","Silver",313,2012-01-07 00:00:00.000,"SV Car Video TFT6.2W E6282 Silver",137.14,269,2030-01-06 00:00:00.000
